,County,Precinct,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR,COUNTYFP
1196,Sandoval,Precinct 016,54,71,12,0,0,0,0,0,62,75,62,66,53,79,043
1197,Sandoval,Precinct 017,92,100,16,0,0,0,0,0,89,121,108,102,103,104,043
1198,Sandoval,Precinct 018,113,138,33,9,0,0,0,0,124,160,163,123,131,147,043
1199,Sandoval,Precinct 019,17,156,29,0,0,0,0,0,32,165,71,130,33,163,043
1200,Sandoval,Precinct 020,45,458,47,7,0,0,0,0,62,484,83,451,61,471,043
1201,Sandoval,Precinct 021,119,97,32,0,0,0,0,0,108,141,132,114,109,127,043
1202,Sandoval,Precinct 022,120,124,32,7,0,0,0,0,130,147,118,155,117,150,043
1203,Sandoval,Precinct 023,106,81,28,0,0,0,0,0,96,117,115,95,103,100,043
1204,Sandoval,Precinct 024,39,189,52,0,0,0,0,0,62,188,48,191,51,180,043
1205,Sandoval,Precinct 025,49,491,143,0,10,0,0,0,110,548,87,553,95,531,043
1206,Sandoval,Precinct 026,54,184,39,0,0,0,0,0,66,188,55,183,49,188,043
1207,Sandoval,Precinct 027,47,52,7,0,0,0,0,0,46,56,57,46,49,50,043
1208,Sandoval,Precinct 028,299,217,42,0,9,0,0,0,315,242,396,157,363,186,043
1209,Sandoval,Precinct 029,19,155,36,0,0,0,0,0,35,178,58,151,32,171,043
1210,Sandoval,Precinct 030,467,436,126,8,0,0,0,0,502,506,600,393,540,444,043
1211,Sandoval,Precinct 031,460,350,115,12,11,0,0,0,488,430,602,318,539,366,043
1212,Sandoval,Precinct 032,208,148,46,0,0,0,0,0,219,179,262,134,236,157,043
1213,Sandoval,Precinct 033,626,616,101,17,7,0,0,0,638,689,764,537,687,595,043
1214,Sandoval,Precinct 034,257,203,69,6,0,0,0,0,280,243,360,160,306,202,043
1215,Sandoval,Precinct 035,294,261,95,15,0,0,0,0,311,340,410,237,356,287,043
1216,Sandoval,Precinct 036,367,312,78,7,7,0,0,0,372,380,473,279,408,336,043
1217,Sandoval,Precinct 037,900,667,219,18,35,0,0,0,999,814,1216,586,1083,670,043
1218,Sandoval,Precinct 038,392,325,109,7,10,0,0,0,425,398,513,305,458,348,043
1219,Sandoval,Precinct 039,738,592,190,18,17,0,0,0,802,716,992,518,879,592,043
1220,Sandoval,Precinct 040,337,346,81,11,0,0,0,0,351,403,444,304,371,368,043
1221,Sandoval,Precinct 041,450,356,108,7,0,0,0,0,463,449,588,317,513,382,043
1222,Sandoval,Precinct 042,285,214,74,7,7,0,0,0,290,279,345,228,323,242,043
1223,Sandoval,Precinct 043,298,225,68,7,0,0,0,0,292,283,342,230,307,251,043
1224,Sandoval,Precinct 044,472,344,122,11,9,0,0,0,486,450,603,324,541,372,043
1225,Sandoval,Precinct 045,372,344,99,15,6,0,0,0,381,427,490,319,414,381,043
1226,Sandoval,Precinct 046,226,254,89,10,0,0,0,0,245,319,304,255,261,290,043
1227,Sandoval,Precinct 047,672,475,157,14,8,7,0,0,721,583,832,459,748,523,043
1228,Sandoval,Precinct 048,296,219,74,9,0,0,0,0,315,270,369,214,331,247,043
1229,Sandoval,Precinct 049,309,245,78,7,7,0,0,0,326,307,403,226,357,252,043
1230,Sandoval,Precinct 050,554,402,106,10,17,0,0,0,597,469,707,354,623,409,043
1231,Sandoval,Precinct 051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,043
1232,Sandoval,Precinct 052,147,136,25,0,0,0,0,0,149,164,193,116,163,141,043
1233,Sandoval,Precinct 053,421,568,95,8,7,0,0,0,460,625,617,457,493,552,043
1234,Sandoval,Precinct 054,329,405,86,7,8,0,0,0,359,460,489,322,411,384,043
1235,Sandoval,Precinct 055,351,445,76,0,9,0,0,0,394,478,491,366,443,410,043
1236,Sandoval,Precinct 056,177,265,43,9,6,0,0,0,195,297,255,231,219,268,043
1237,Sandoval,Precinct 057,240,223,59,7,6,0,0,0,269,256,356,160,311,199,043
1238,Sandoval,Precinct 058,781,540,145,16,12,0,0,0,816,644,986,469,877,554,043
1239,Sandoval,Precinct 059,164,133,33,7,0,0,0,0,182,147,225,105,184,135,043
1240,Sandoval,Precinct 060,246,205,67,6,9,0,0,0,269,252,330,189,297,212,043
1241,Sandoval,Precinct 061,255,242,74,7,0,0,0,0,262,306,310,259,285,268,043
1242,Sandoval,Precinct 062,405,355,66,6,8,0,0,0,437,384,526,287,473,327,043
1243,Sandoval,Precinct 063,289,238,49,0,0,0,0,0,308,262,352,207,323,233,043
1244,Sandoval,Precinct 064,517,396,95,9,16,0,0,0,537,474,681,334,576,421,043
1245,Sandoval,Precinct 065,425,461,96,10,13,0,0,0,451,536,535,442,487,484,043
1246,Sandoval,Precinct 066,727,589,168,16,19,0,0,0,770,731,938,549,829,634,043
1247,Sandoval,Precinct 067,465,458,133,8,12,0,0,0,497,562,592,453,536,498,043
1248,Sandoval,Precinct 068,594,495,145,7,8,0,0,0,626,583,712,490,645,547,043
1249,Sandoval,Precinct 069,513,434,126,9,7,0,0,0,544,521,619,444,554,497,043
1250,Sandoval,Precinct 070,243,224,80,0,0,0,0,0,264,274,300,234,256,268,043
1251,Sandoval,Precinct 071,273,263,68,0,0,0,0,0,293,308,344,256,304,286,043
1252,Sandoval,Precinct 072,776,598,151,6,27,0,0,0,872,645,990,510,869,607,043
1253,Sandoval,Precinct 073,292,169,47,0,8,0,0,0,309,195,351,156,322,171,043
1254,Sandoval,Precinct 074,725,603,131,13,13,0,0,0,768,683,945,502,825,589,043
1255,Sandoval,Precinct 075,244,207,39,0,9,0,0,0,263,230,308,180,260,227,043
1256,Sandoval,Precinct 076,370,542,69,12,12,0,0,0,404,587,573,413,477,497,043
1257,Sandoval,Precinct 077,17,344,41,10,0,0,0,0,37,365,67,341,31,363,043
1258,Sandoval,Precinct 078,111,66,28,0,0,0,0,0,120,86,138,65,129,69,043
1259,Sandoval,Precinct 079,68,80,16,6,0,0,0,0,76,95,100,71,86,80,043
1260,Sandoval,Precinct 080,571,421,92,9,13,10,0,0,605,484,664,414,608,464,043
1261,Sandoval,Precinct 081,319,269,82,0,11,0,0,0,351,322,417,252,373,279,043
1262,Sandoval,Precinct 082,375,350,102,0,0,0,0,0,405,418,491,332,429,372,043
1263,Sandoval,Precinct 083,484,282,57,0,7,0,0,0,514,299,568,232,509,274,043
1264,Sandoval,Precinct 084,390,353,113,9,6,0,0,0,428,414,489,349,440,392,043
1265,Sandoval,Precinct 085,489,297,82,0,10,7,0,0,501,365,567,295,517,322,043
1266,Sandoval,Precinct 086,400,378,102,0,25,0,0,0,459,433,554,335,510,361,043
1267,Santa Fe,PRECINCT 001,192,512,61,15,0,0,0,0,202,522,202,526,180,537,049
1268,Santa Fe,PRECINCT 002,47,98,18,0,0,0,0,0,51,113,54,109,43,116,049
1269,Santa Fe,PRECINCT 003,41,213,17,0,0,0,0,0,47,208,41,224,30,229,049
1270,Santa Fe,PRECINCT 004,16,49,6,0,0,0,0,0,17,54,15,57,16,55,049
1271,Santa Fe,PRECINCT 005,140,430,41,10,7,0,0,0,165,430,162,424,166,407,049
1272,Santa Fe,PRECINCT 006,0,100,17,7,0,0,0,0,9,118,21,107,13,109,049
1273,Santa Fe,PRECINCT 007,64,286,30,6,0,0,0,0,84,293,86,295,84,284,049
1274,Santa Fe,PRECINCT 008,103,642,27,20,0,0,0,0,112,655,166,596,190,562,049
1275,Santa Fe,PRECINCT 009,153,677,34,19,0,0,0,0,172,683,219,627,223,610,049
1276,Santa Fe,PRECINCT 010,247,1049,57,13,6,0,0,0,296,1020,384,911,405,869,049
1277,Santa Fe,PRECINCT 011,155,1020,61,42,0,0,0,0,185,1058,246,987,217,991,049
1278,Santa Fe,PRECINCT 012,154,627,60,14,0,0,0,0,176,649,203,619,191,624,049
1279,Santa Fe,PRECINCT 013,198,937,56,38,0,0,0,0,218,969,289,888,260,907,049
1280,Santa Fe,PRECINCT 014,113,364,44,9,0,0,0,0,129,381,126,388,122,382,049
1281,Santa Fe,PRECINCT 015,349,198,69,0,9,0,0,0,364,242,421,190,391,210,049
1282,Santa Fe,PRECINCT 016,118,86,16,0,0,0,0,0,130,92,146,74,128,89,049
1283,Santa Fe,PRECINCT 017,62,210,25,14,0,0,0,0,63,239,80,215,80,214,049
1284,Santa Fe,PRECINCT 018,406,168,65,0,6,0,0,0,403,229,454,169,424,196,049
1285,Santa Fe,PRECINCT 019,83,59,16,0,0,0,0,0,66,89,86,69,78,73,049
1286,Santa Fe,PRECINCT 020,84,709,28,21,0,0,0,0,103,717,143,658,127,658,049
1287,Santa Fe,PRECINCT 021,188,1085,53,36,0,0,0,0,219,1090,316,994,291,980,049
1288,Santa Fe,PRECINCT 022,100,642,42,13,0,0,0,0,126,645,165,597,163,578,049
1289,Santa Fe,PRECINCT 023,117,368,50,11,0,0,0,0,128,393,155,364,151,359,049
1290,Santa Fe,PRECINCT 024,89,578,42,28,0,0,0,0,105,616,139,585,120,589,049
1291,Santa Fe,PRECINCT 025,46,394,32,22,0,0,0,0,48,420,61,399,56,402,049
1292,Santa Fe,PRECINCT 026,32,318,18,9,0,0,0,0,37,332,64,295,59,301,049
1293,Santa Fe,PRECINCT 027,73,651,32,24,0,0,0,0,76,666,124,614,115,610,049
1294,Santa Fe,PRECINCT 028,60,382,11,6,0,0,0,0,65,373,94,352,109,324,049
1295,Santa Fe,PRECINCT 029,243,782,66,13,0,0,0,0,262,811,357,710,346,701,049
1296,Santa Fe,PRECINCT 030,120,665,37,18,0,0,0,0,137,681,191,628,190,619,049
1297,Santa Fe,PRECINCT 031,79,330,32,11,0,0,0,0,88,342,87,340,81,335,049
1298,Santa Fe,PRECINCT 032,123,797,51,35,0,0,0,0,146,842,177,800,159,808,049
1299,Santa Fe,PRECINCT 033,86,586,47,27,0,0,0,0,101,611,118,598,101,592,049
1300,Santa Fe,PRECINCT 034,125,758,62,29,0,0,0,0,153,792,200,747,181,741,049
1301,Santa Fe,PRECINCT 035,38,187,15,9,0,0,0,0,38,203,59,179,55,178,049
1302,Santa Fe,PRECINCT 036,52,389,20,0,0,0,0,0,61,396,89,363,106,335,049
1303,Santa Fe,PRECINCT 037,102,574,43,7,0,0,0,0,119,586,174,511,172,510,049
1304,Santa Fe,PRECINCT 038,184,707,68,16,0,0,0,0,222,714,256,665,237,673,049
1305,Santa Fe,PRECINCT 039,128,380,44,14,0,0,0,0,124,432,137,411,137,404,049
1306,Santa Fe,PRECINCT 040,30,159,30,0,0,0,0,0,51,142,70,128,47,136,049
1307,Santa Fe,PRECINCT 041,33,224,25,12,0,0,0,0,46,242,62,225,39,242,049
1308,Santa Fe,PRECINCT 042,53,420,21,21,0,0,0,0,64,435,76,425,72,422,049
1309,Santa Fe,PRECINCT 043,52,379,13,20,0,0,0,0,59,392,83,355,77,364,049
1310,Santa Fe,PRECINCT 044,51,626,32,28,0,0,0,0,67,657,104,602,105,599,049
1311,Santa Fe,PRECINCT 045,64,312,27,11,0,0,0,0,71,330,103,293,108,280,049
1312,Santa Fe,PRECINCT 046,51,296,16,8,0,0,0,0,66,294,94,267,88,269,049
1313,Santa Fe,PRECINCT 047,78,656,22,12,0,0,0,0,104,642,146,579,160,561,049
1314,Santa Fe,PRECINCT 048,178,1103,63,43,7,0,0,0,200,1140,278,1062,270,1034,049
1315,Santa Fe,PRECINCT 049,114,418,51,13,0,0,0,0,123,463,146,432,127,437,049
1316,Santa Fe,PRECINCT 050,99,535,44,20,0,0,0,0,114,566,183,493,158,510,049
1317,Santa Fe,PRECINCT 051,102,470,40,11,0,0,0,0,121,480,164,430,169,414,049
1318,Santa Fe,PRECINCT 052,178,776,73,26,0,0,0,0,194,810,243,747,213,767,049
1319,Santa Fe,PRECINCT 053,166,717,44,22,0,0,0,0,191,732,248,662,240,652,049
1320,Santa Fe,PRECINCT 054,172,811,50,15,0,0,0,0,201,812,283,723,290,703,049
1321,Santa Fe,PRECINCT 055,169,1063,55,16,0,0,0,0,213,1046,316,947,355,879,049
1322,Santa Fe,PRECINCT 056,231,626,47,19,0,0,0,0,235,661,286,598,265,606,049
1323,Santa Fe,PRECINCT 057,121,367,32,16,7,0,0,0,139,390,152,372,156,367,049
1324,Santa Fe,PRECINCT 058,127,340,49,6,0,0,0,0,154,333,125,359,122,361,049
1325,Santa Fe,PRECINCT 059,150,395,63,12,0,0,0,0,170,420,176,418,178,395,049
1326,Santa Fe,PRECINCT 060,76,132,24,0,0,0,0,0,70,153,73,150,66,149,049
1327,Santa Fe,PRECINCT 061,151,560,80,8,0,0,0,0,181,585,213,546,185,556,049
1328,Santa Fe,PRECINCT 062,135,554,59,10,0,0,0,0,165,551,180,527,175,511,049
1329,Santa Fe,PRECINCT 063,134,519,29,15,0,0,0,0,152,531,192,482,193,468,049
1330,Santa Fe,PRECINCT 064,162,649,76,13,0,0,0,0,204,646,204,635,189,636,049
1331,Santa Fe,PRECINCT 065,264,1291,56,29,6,0,0,0,300,1308,401,1184,400,1154,049
1332,Santa Fe,PRECINCT 066,204,769,84,25,0,0,0,0,279,764,236,797,245,783,049
1333,Santa Fe,PRECINCT 067,230,929,91,25,0,7,0,0,299,923,282,928,269,922,049
1334,Santa Fe,PRECINCT 068,128,628,27,13,0,0,0,0,134,640,210,554,190,550,049
1335,Santa Fe,PRECINCT 069,250,1274,71,27,9,0,0,0,302,1291,423,1151,404,1153,049
1336,Santa Fe,PRECINCT 070,480,1553,134,40,19,0,0,0,547,1612,691,1464,672,1463,049
1337,Santa Fe,PRECINCT 071,245,975,56,20,0,0,0,0,264,1014,374,892,348,899,049
1338,Santa Fe,PRECINCT 072,140,751,53,52,0,0,0,0,140,825,218,748,186,763,049
1339,Santa Fe,PRECINCT 073,618,309,119,8,22,0,0,0,639,407,759,272,707,319,049
1340,Santa Fe,PRECINCT 074,79,475,25,9,0,0,0,0,100,474,118,450,105,460,049
1341,Santa Fe,PRECINCT 075,166,704,78,22,7,0,0,0,209,713,232,689,209,701,049
1342,Santa Fe,PRECINCT 076,125,486,57,19,0,0,0,0,138,525,171,493,163,482,049
1343,Santa Fe,PRECINCT 077,165,690,74,20,0,0,0,0,169,748,241,673,220,676,049
1344,Santa Fe,PRECINCT 078,289,1262,70,26,7,0,0,0,324,1283,445,1156,420,1156,049
1345,Santa Fe,PRECINCT 079,105,277,33,0,0,0,0,0,120,277,118,280,98,292,049
1346,Santa Fe,PRECINCT 080,102,350,47,8,0,0,0,0,133,352,113,373,117,366,049
1347,Santa Fe,PRECINCT 081,111,391,35,10,0,0,0,0,119,418,164,370,151,375,049
1348,Santa Fe,PRECINCT 082,300,602,41,7,9,0,0,0,379,549,434,485,447,465,049
1349,Santa Fe,PRECINCT 083,262,908,54,17,0,0,0,0,300,917,406,792,412,766,049
1350,Santa Fe,PRECINCT 084,668,303,116,12,16,0,0,0,689,400,803,282,756,317,049
1351,Santa Fe,PRECINCT 085,598,246,105,9,15,0,0,0,597,348,668,276,633,304,049
1352,Santa Fe,PRECINCT 086,269,950,97,18,12,0,0,0,316,986,367,930,324,965,049
1353,Santa Fe,PRECINCT 087,40,113,29,0,0,0,0,0,46,136,53,127,48,129,049
1354,Santa Fe,PRECINCT 088,240,524,58,17,0,0,0,0,232,594,292,528,282,529,049
1355,Santa Fe,PRECINCT 089,271,775,81,19,0,0,0,0,286,841,363,753,344,749,049
1356,Santa Fe,PRECINCT 090,393,1144,93,31,0,0,0,0,439,1185,542,1051,558,1016,049
1357,Sierra,PRECINCT 001,327,220,40,15,7,0,0,0,302,282,354,228,330,246,051
1358,Sierra,PRECINCT 002,939,291,96,12,0,0,0,0,872,433,995,311,970,323,051
1359,Sierra,PRECINCT 003,175,39,14,0,0,0,0,0,165,59,169,50,159,53,051
1360,Sierra,PRECINCT 004,150,56,11,0,0,0,0,0,134,81,144,65,144,64,051
1361,Sierra,PRECINCT 005,462,217,72,16,0,0,0,0,435,316,473,278,455,277,051
1362,Sierra,PRECINCT 006,51,121,15,10,0,0,0,0,43,147,48,141,45,143,051
1363,Sierra,PRECINCT 007,241,187,47,8,0,0,0,0,218,256,262,206,237,227,051
1364,Sierra,PRECINCT 008,217,202,60,6,0,0,0,0,240,239,267,211,243,231,051
1365,Sierra,PRECINCT 009,448,279,87,8,0,0,0,0,416,374,461,330,460,322,051
1366,Socorro,PRECINCT 001,119,241,39,6,0,0,0,0,142,250,162,229,139,252,053
1367,Socorro,PRECINCT 002,127,262,58,0,0,0,0,0,156,290,204,235,178,258,053
1368,Socorro,PRECINCT 003,177,330,101,8,0,0,0,0,226,366,282,310,230,346,053
1369,Socorro,PRECINCT 004,65,88,31,0,0,0,0,0,70,101,80,89,70,95,053
1370,Socorro,PRECINCT 005,77,120,34,0,0,0,0,0,84,137,86,136,68,152,053
1371,Socorro,PRECINCT 006,105,140,46,0,9,0,0,0,133,165,140,156,124,167,053
1372,Socorro,PRECINCT 007,12,53,11,0,0,0,0,0,12,61,15,58,14,60,053
1373,Socorro,PRECINCT 008,203,298,81,9,6,0,0,0,268,318,272,305,240,329,053
1374,Socorro,PRECINCT 009,29,13,6,0,0,0,0,0,30,20,36,13,31,17,053
1375,Socorro,PRECINCT 010,23,48,12,0,0,0,0,0,29,50,27,52,26,51,053
1376,Socorro,PRECINCT 011,259,159,38,9,0,0,0,0,253,201,290,161,254,191,053
1377,Socorro,PRECINCT 012,14,0,0,0,0,0,0,0,14,0,15,0,15,0,053
1378,Socorro,PRECINCT 013,202,146,39,0,0,0,0,0,212,166,218,153,209,160,053
1379,Socorro,PRECINCT 014,169,90,17,0,0,0,0,0,167,102,171,97,164,99,053
1380,Socorro,PRECINCT 015,83,467,90,0,0,0,6,0,157,396,133,390,126,382,053
1381,Socorro,PRECINCT 016,16,0,0,0,0,0,0,0,13,6,17,0,15,0,053
1382,Socorro,PRECINCT 017,29,35,0,0,0,0,0,0,30,35,36,30,24,41,053
1383,Socorro,PRECINCT 018,153,239,60,0,0,0,0,0,169,287,178,268,147,294,053
1384,Socorro,PRECINCT 019,196,125,33,0,0,0,0,0,194,159,209,145,207,142,053
1385,Socorro,PRECINCT 020,84,111,18,0,0,0,0,0,86,122,105,105,86,120,053
1386,Socorro,PRECINCT 021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,053
1387,Socorro,PRECINCT 022,43,14,8,0,0,0,0,0,40,22,40,16,35,19,053
1388,Socorro,PRECINCT 023,44,53,13,0,0,0,0,0,50,63,60,53,47,66,053
1389,Socorro,PRECINCT 024,120,82,16,0,0,0,0,0,118,99,124,89,126,87,053
1390,Socorro,PRECINCT 025,34,49,7,0,0,0,0,0,35,50,41,43,33,49,053
1391,Socorro,PRECINCT 026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,053
1392,Socorro,PRECINCT 027,225,139,38,0,0,0,0,0,214,181,228,167,217,173,053
1393,Taos,PRECINCT 001,54,215,15,46,0,0,0,0,55,268,69,242,62,248,055
1394,Taos,PRECINCT 002,23,91,7,0,0,0,0,0,31,89,22,94,21,97,055
1395,Taos,PRECINCT 003,27,54,8,11,0,0,0,0,25,72,28,69,27,71,055
1396,Taos,PRECINCT 004,69,241,26,14,0,0,0,0,86,255,87,247,64,267,055
1397,Taos,PRECINCT 005,68,208,39,12,0,0,0,0,78,240,86,220,62,250,055
1398,Taos,PRECINCT 006,113,286,58,0,0,0,0,0,134,309,146,290,102,336,055
1399,Taos,PRECINCT 007,208,93,42,0,0,0,0,0,219,117,244,83,229,92,055
1400,Taos,PRECINCT 008,25,170,12,13,0,0,0,0,29,187,45,172,27,186,055
1401,Taos,PRECINCT 009,189,1012,90,73,0,0,0,0,237,1084,295,1001,223,1062,055
1402,Taos,PRECINCT 010,49,247,22,6,0,0,0,0,54,270,58,256,51,262,055
1403,Taos,PRECINCT 011,79,582,50,35,0,0,0,0,111,613,127,577,107,596,055
1404,Taos,PRECINCT 012,156,778,65,32,0,0,0,0,195,805,233,755,170,808,055
1405,Taos,PRECINCT 013,16,408,42,18,0,0,0,0,38,430,97,359,46,403,055
1406,Taos,PRECINCT 014,88,292,28,17,0,0,0,0,81,330,91,315,64,340,055
1407,Taos,PRECINCT 015,158,747,71,47,0,0,0,0,177,806,215,756,171,792,055
1408,Taos,PRECINCT 016,63,347,41,33,0,0,0,0,82,383,113,348,83,376,055
1409,Taos,PRECINCT 017,204,960,114,56,0,0,0,0,250,1039,295,968,221,1035,055
1410,Taos,PRECINCT 018,161,553,61,49,0,0,0,0,160,637,232,560,187,583,055
1411,Taos,PRECINCT 019,182,659,47,26,0,0,0,0,183,703,221,645,169,696,055
1412,Taos,PRECINCT 020,83,328,29,17,0,0,0,0,99,339,100,328,75,352,055
1413,Taos,PRECINCT 021,137,489,49,26,0,0,0,0,172,511,162,500,128,539,055
1414,Taos,PRECINCT 022,30,118,14,11,0,0,0,0,28,141,47,124,34,137,055
1415,Taos,PRECINCT 023,13,44,7,8,0,0,0,0,15,58,13,56,11,59,055
1416,Taos,PRECINCT 024,33,92,9,0,0,0,0,0,43,89,26,102,17,114,055
1417,Taos,PRECINCT 025,41,83,19,0,0,0,0,0,56,83,52,89,44,93,055
1418,Taos,PRECINCT 026,19,36,8,0,0,0,0,0,22,38,23,37,24,36,055
1419,Taos,PRECINCT 027,47,158,24,0,0,0,0,0,69,155,54,169,41,183,055
1420,Taos,PRECINCT 028,67,155,31,7,0,0,0,0,78,169,76,172,55,187,055
1421,Taos,PRECINCT 029,28,85,10,0,0,0,0,0,33,84,26,91,24,90,055
1422,Taos,PRECINCT 030,0,34,0,0,0,0,0,0,0,38,10,32,7,34,055
1423,Taos,PRECINCT 031,11,20,0,0,0,0,0,0,15,17,13,18,8,22,055
1424,Taos,PRECINCT 032,20,116,8,0,0,0,0,0,22,115,25,113,20,117,055
1425,Taos,PRECINCT 033,16,48,17,0,0,0,0,0,25,55,37,43,28,51,055
1426,Taos,PRECINCT 034,97,317,44,10,0,0,0,0,119,345,141,310,102,344,055
1427,Taos,PRECINCT 035,145,560,55,34,0,0,0,0,148,598,181,561,154,576,055
1428,Taos,PRECINCT 036,0,42,14,0,0,0,0,0,11,48,15,39,7,45,055
1429,Torrance,PRECINCT 001,283,149,46,8,0,0,0,0,263,211,287,190,262,204,057
1430,Torrance,PRECINCT 002,159,45,25,0,0,0,0,0,154,80,176,56,173,55,057
1431,Torrance,PRECINCT 003,107,69,22,0,0,0,0,0,106,99,121,82,109,93,057
1432,Torrance,PRECINCT 004,73,62,18,0,0,0,0,0,70,81,83,68,80,66,057
1433,Torrance,PRECINCT 005,750,342,160,18,9,0,0,0,768,496,865,401,832,423,057
1434,Torrance,PRECINCT 006,603,258,115,9,0,0,0,0,567,402,644,316,603,349,057
1435,Torrance,PRECINCT 007,303,140,58,0,0,0,0,0,294,207,343,161,311,191,057
1436,Torrance,PRECINCT 008,78,50,22,0,0,0,0,0,81,64,84,64,83,63,057
1437,Torrance,PRECINCT 009,241,127,42,0,0,0,0,0,230,175,253,149,251,152,057
1438,Torrance,PRECINCT 010,183,99,18,8,0,0,0,0,171,126,202,102,179,115,057
1439,Torrance,PRECINCT 011,43,26,0,0,0,0,0,0,40,34,54,23,47,28,057
1440,Torrance,PRECINCT 012,53,0,0,0,0,0,0,0,48,10,53,8,55,7,057
1441,Torrance,PRECINCT 013,465,222,102,6,0,0,0,0,467,309,533,244,510,261,057
1442,Torrance,PRECINCT 014,53,0,0,0,0,0,0,0,47,13,45,15,45,15,057
1443,Torrance,PRECINCT 015,149,63,20,0,0,0,0,0,134,93,147,85,150,82,057
1444,Torrance,PRECINCT 016,171,125,30,0,0,0,0,0,155,158,180,136,152,160,057
1445,Union,PRECINCT 001,201,47,15,0,0,0,0,0,187,71,191,64,200,55,059
1446,Union,PRECINCT 004,373,76,36,0,0,0,0,0,347,120,340,126,339,122,059
1447,Union,PRECINCT 006,290,104,45,6,0,0,0,0,266,163,268,161,260,162,059
1448,Union,PRECINCT 007,196,80,31,0,0,0,0,0,188,116,169,129,181,114,059
1449,Union,PRECINCT 008,92,11,0,0,0,0,0,0,76,29,86,17,88,15,059
1450,Union,PRECINCT 009,64,0,0,0,0,0,0,0,45,22,55,9,58,9,059
1451,Valencia,Precinct 001,79,63,17,0,0,0,0,0,82,78,93,63,84,70,061
1452,Valencia,Precinct 002,370,381,126,8,0,0,0,0,354,514,398,475,353,511,061
1453,Valencia,Precinct 003,218,192,55,0,0,0,0,0,208,260,238,228,227,233,061
1454,Valencia,Precinct 004,395,198,64,0,0,0,0,0,391,263,441,207,424,219,061
1455,Valencia,Precinct 005,502,360,120,6,0,0,0,0,509,458,554,415,502,442,061
1456,Valencia,Precinct 006,472,404,117,6,0,0,0,0,479,508,609,376,544,430,061
1457,Valencia,Precinct 007,591,483,133,15,9,0,0,0,598,610,671,537,635,562,061
1458,Valencia,Precinct 008,716,507,148,15,7,0,0,0,745,624,792,565,759,597,061
1459,Valencia,Precinct 009,284,177,66,0,0,0,0,0,287,233,345,176,303,211,061
1460,Valencia,Precinct 010,211,189,67,0,0,0,0,0,227,231,252,207,232,224,061
1461,Valencia,Precinct 011,371,154,61,8,0,0,0,0,350,237,425,156,397,176,061
1462,Valencia,Precinct 012,309,256,89,0,0,0,0,0,315,324,353,282,334,297,061
1463,Valencia,Precinct 013,63,189,37,0,0,0,0,0,72,206,105,174,84,190,061
1464,Valencia,Precinct 014,302,264,72,0,6,0,0,0,307,321,336,299,311,319,061
1465,Valencia,Precinct 015,182,147,46,0,0,0,0,0,181,195,214,160,190,179,061
1466,Valencia,Precinct 016,223,399,96,7,0,0,0,0,257,446,276,428,261,437,061
1467,Valencia,Precinct 017,682,604,182,9,10,7,0,0,703,758,825,624,729,703,061
1468,Valencia,Precinct 018,337,189,63,0,0,0,0,0,346,234,411,171,391,179,061
1469,Valencia,Precinct 019,262,137,49,0,6,0,0,0,271,180,286,161,283,164,061
1470,Valencia,Precinct 020,131,75,17,0,0,0,0,0,125,97,128,87,117,95,061
1471,Valencia,Precinct 021,423,394,106,12,7,0,0,0,418,504,458,459,423,492,061
1472,Valencia,Precinct 022,191,131,40,0,0,0,0,0,207,155,213,152,204,154,061
1473,Valencia,Precinct 023,413,364,116,14,0,0,0,0,424,462,417,473,404,476,061
1474,Valencia,Precinct 024,24,106,12,0,0,0,0,0,43,84,26,107,22,108,061
1475,Valencia,Precinct 025,110,125,38,0,0,0,0,0,119,146,123,148,107,155,061
1476,Valencia,Precinct 026,127,178,48,0,0,0,0,0,135,211,134,207,131,205,061
1477,Valencia,Precinct 027,401,359,105,7,0,0,0,0,417,435,449,402,413,437,061
1478,Valencia,Precinct 028,311,358,74,7,0,0,0,0,307,430,355,385,323,423,061
1479,Valencia,Precinct 029,526,392,87,0,6,0,0,0,506,478,612,386,571,415,061
1480,Valencia,Precinct 030,528,407,80,14,10,0,0,0,529,495,582,438,557,459,061
1481,Valencia,Precinct 031,428,303,92,0,0,0,0,0,421,398,419,398,416,403,061
1482,Valencia,Precinct 032,395,324,106,0,0,0,0,0,404,403,462,342,400,392,061
1483,Valencia,Precinct 033,127,104,15,0,0,0,0,0,118,127,131,108,117,125,061
1484,Valencia,Precinct 034,136,97,23,0,0,0,0,0,129,124,156,98,147,104,061
1485,Valencia,Precinct 035,205,136,54,0,0,0,0,0,215,180,205,186,196,196,061
1486,Valencia,Precinct 036,143,107,55,0,0,0,0,0,144,159,162,139,156,140,061
1487,Valencia,Precinct 037,187,135,32,0,0,0,0,0,177,176,203,145,188,154,061
1488,Valencia,Precinct 038,306,221,59,0,0,0,0,0,302,277,349,227,321,253,061
1489,Valencia,Precinct 039,652,518,106,11,13,0,0,0,659,613,751,514,689,569,061
